Ev,S11,E33,E11,S33
-0.006478037,176.2982267,-0.010885811,0.015293586,25
-0.006490662,176.3225972,-0.010892091,0.01529352,25
-0.006497741,176.2794066,-0.01089933,0.01530092,25
-0.006512967,176.2802512,-0.010906942,0.015300918,25
-0.006521792,176.31869,-0.010914941,0.015308089,25
-0.006536339,176.3492652,-0.010922173,0.015308007,25
-0.006539877,176.2672846,-0.010927694,0.015315511,25
-0.006556626,176.264685,-0.010936072,0.015315518,25
-0.006564121,176.2341255,-0.010943497,0.015322873,25
-0.006577467,176.2388626,-0.010950164,0.015322861,25
-0.006584717,176.261176,-0.010957396,0.015330075,25
-0.00659995,176.2596604,-0.010965015,0.015330079,25
-0.006616726,176.267109,-0.010973393,0.015330059,25
-0.006622715,176.249931,-0.010980052,0.01533739,25
-0.006639037,176.2272507,-0.010988244,0.01533745,25
-0.006646978,176.2236947,-0.010995856,0.015344734,25
-0.006660704,176.2315091,-0.011002709,0.015344713,25
-0.006672096,176.2371557,-0.011012039,0.015351982,25
-0.006683514,176.2336154,-0.011017753,0.015351991,25
-0.006690739,176.2463583,-0.011024985,0.015359232,25
-0.006708224,176.2349868,-0.011033743,0.015359262,25
-0.006717004,176.2568852,-0.011041741,0.015366478,25
-0.006728394,176.2424991,-0.011047455,0.015366516,25
-0.006742378,176.2022583,-0.011054501,0.015366624,25
-0.006754244,176.2460238,-0.011064018,0.015373791,25
-0.006767914,176.2324342,-0.01107087,0.015373827,25
-0.006777467,176.2594053,-0.011079248,0.015381029,25
-0.006793031,176.2420685,-0.011087053,0.015381075,25
-0.00680092,176.2179844,-0.011094672,0.015388424,25
-0.006815028,176.2240449,-0.011101718,0.015388408,25
-0.006824144,176.2315091,-0.011109903,0.015395662,25
-0.006839653,176.1937414,-0.011117708,0.015395763,25
-0.006846115,176.2087975,-0.011124561,0.015403007,25
-0.006859338,176.1679661,-0.011131227,0.015403116,25
-0.006869662,176.198973,-0.011139985,0.015410307,25
-0.006886201,176.2624199,-0.011148169,0.015410138,25
-0.006897891,176.2210941,-0.01115407,0.015410248,25
-0.006904517,176.1491616,-0.011161116,0.015417715,25
-0.006922429,176.1532131,-0.011170066,0.015417704,25
-0.006926542,176.1466415,-0.011175774,0.015425005,25
-0.006941741,176.1323192,-0.011183392,0.015425044,25
-0.006956396,176.2142204,-0.011194248,0.015432099,25
-0.006967719,176.1798968,-0.011199955,0.015432191,25
-0.006972842,176.1176613,-0.011206242,0.015439641,25
-0.006988129,176.1412186,-0.011213854,0.015439578,25
-0.00699729,176.1608687,-0.011222045,0.0154468,25
-0.007012896,176.1591461,-0.01122985,0.015446804,25
-0.007029607,176.1425273,-0.011238228,0.015446849,25
-0.007035298,176.153165,-0.011244701,0.015454105,25
-0.007052044,176.1545207,-0.011253072,0.015454101,25
-0.00705963,176.1578865,-0.011260498,0.015461366,25
-0.007075975,176.1436436,-0.011268689,0.015461404,25
-0.007081938,176.1128928,-0.011275349,0.015468761,25
-0.007102752,176.2061812,-0.011285632,0.015468511,25
-0.007105522,176.1205808,-0.011290773,0.015476024,25
-0.007119747,176.1705824,-0.011297819,0.01547589,25
-0.007132611,176.1554625,-0.011307908,0.015483205,25
-0.007145903,176.1401827,-0.011314575,0.015483246,25
-0.007153429,176.1249667,-0.011322,0.015490571,25
-0.007169823,176.1340731,-0.011330185,0.015490546,25
-0.007185133,176.1660365,-0.011337797,0.015490461,25
-0.007193598,176.2091644,-0.011345609,0.01549762,25
-0.007208647,176.1437868,-0.011353221,0.015497795,25
-0.007216508,176.105556,-0.011360839,0.015505171,25
-0.007234989,176.1831664,-0.011369976,0.015504963,25
-0.007240187,176.1537556,-0.011376256,0.015512326,25
-0.007254195,176.1225898,-0.011383302,0.015512409,25
-0.007262916,176.1220473,-0.011391301,0.015519685,25
-0.007282862,176.1794818,-0.011401197,0.015519532,25
-0.007289952,176.1406134,-0.011408436,0.01552692,25
-0.0073009,176.1054599,-0.011413957,0.015527014,25
-0.007318349,176.0808657,-0.011422714,0.015527079,25
-0.007329321,176.0701642,-0.011431851,0.015534382,25
-0.00734507,176.1221915,-0.011439657,0.015534243,25
-0.007349442,176.0628588,-0.011445564,0.015541686,25
-0.007365743,176.0372277,-0.011453748,0.015541754,25
-0.007375436,176.1163694,-0.011462126,0.015548817,25
-0.00738684,176.1126377,-0.011467834,0.015548827,25
-0.007395067,176.0667503,-0.011475645,0.015556224,25
-0.007413409,176.0922215,-0.011484783,0.015556156,25
-0.007424057,176.1036421,-0.011493733,0.015563409,25
-0.007435785,176.076209,-0.011499634,0.015563482,25
-0.007444563,176.0972775,-0.011507632,0.0155707,25
-0.00746119,176.0541339,-0.011516003,0.015570816,25
-0.007469513,176.0476909,-0.011523815,0.015578117,25
-0.007484016,176.0621888,-0.011531047,0.015578078,25
-0.007497683,176.047786,-0.0115379,0.015578117,25
-0.007507215,176.066511,-0.011546278,0.015585341,25
-0.007524345,176.0618856,-0.011554849,0.015585353,25
-0.007532354,176.0879474,-0.011562461,0.015592568,25
-0.007545998,176.0649796,-0.011569314,0.015592629,25
-0.007553923,176.050673,-0.011576932,0.015599942,25
-0.007572972,176.0563676,-0.011586449,0.015599926,25
-0.007581042,176.0962249,-0.011594068,0.015607094,25
-0.007592616,176.0113896,-0.011599968,0.015607321,25
-0.007601674,176.001309,-0.011608153,0.015614632,25
-0.007618852,176.0148662,-0.011616724,0.015614596,25
-0.007626567,176.0662078,-0.01162415,0.015621732,25
-0.007639869,176.0598599,-0.011630809,0.015621749,25
-0.007655905,176.0745658,-0.011638807,0.01562171,25
-0.007662629,176.0432882,-0.011645853,0.015629078,25
-0.007678633,176.0461282,-0.011653852,0.01562907,25
-0.007689677,176.0624281,-0.011662989,0.015636301,25
-0.007705647,176.0526507,-0.011670987,0.015636327,25
-0.007712687,175.9964287,-0.011678219,0.015643751,25
-0.007726383,175.9927284,-0.011685072,0.015643761,25
-0.007739081,176.0585042,-0.011694975,0.01565087,25
-0.00775424,176.0341337,-0.011702587,0.015650935,25
-0.007759135,176.0273865,-0.011708681,0.015658227,25
-0.007777323,175.9952485,-0.011717818,0.015658313,25
-0.007791769,175.9831265,-0.011725057,0.015658345,25
-0.007796252,175.9707976,-0.011730957,0.015665662,25
-0.007815064,176.0273708,-0.011740288,0.015665511,25
-0.007823607,175.9604149,-0.011748286,0.015672964,25
-0.007834609,175.9455333,-0.011753807,0.015673004,25
-0.0078418,175.9490904,-0.011761039,0.015680279,25
-0.007857789,175.9462514,-0.011769037,0.015680286,25
-0.007870322,175.9517381,-0.011778934,0.015687546,25
-0.007881082,175.9861568,-0.011784268,0.015687454,25
-0.007891583,175.9389304,-0.011793219,0.015694854,25
-0.007908409,175.9699843,-0.01180159,0.015694771,25
-0.007926436,176.0171951,-0.011810541,0.015694645,25
-0.007928497,175.9506855,-0.011815302,0.015702107,25
-0.007944496,175.9515144,-0.0118233,0.015702105,25
-0.007954454,175.9899532,-0.011831865,0.015709276,25
-0.007968884,175.9772416,-0.011839097,0.01570931,25
-0.007978365,175.980575,-0.011847475,0.015716585,25
-0.00799506,175.9579742,-0.011855853,0.015716646,25
-0.008004536,175.9556453,-0.011864231,0.015723926,25
-0.008016169,175.8931715,-0.011870131,0.015724093,25
-0.008025814,175.9578153,-0.011878509,0.015731204,25
-0.008042514,175.9369214,-0.011886887,0.01573126,25
-0.008048917,175.9263463,-0.01189374,0.015738563,25
-0.008066472,175.9413073,-0.011902497,0.015738523,25
-0.008082522,175.9612438,-0.011910496,0.015738469,25
-0.008088797,175.9029166,-0.011917348,0.015745899,25
-0.00810628,175.8910496,-0.011926106,0.015745931,25
-0.008117027,175.9394572,-0.011935056,0.015753086,25
-0.008131031,175.9064256,-0.011942102,0.015753174,25
-0.008136648,175.8860104,-0.011948576,0.015760503,25
-0.00815534,175.8977331,-0.011957906,0.015760472,25
-0.008166069,175.9445288,-0.01196685,0.015767631,25
-0.008182712,175.9024859,-0.011975228,0.015767743,25
-0.008185558,175.8416699,-0.011980369,0.01577518,25
-0.008203071,175.8408086,-0.011989126,0.015775182,25
-0.008221349,175.8373958,-0.01199827,0.015775191,25
-0.008225744,175.788175,-0.012004171,0.015782597,25
-0.008238204,175.7505662,-0.012010451,0.015782698,25
-0.008250126,175.8103129,-0.012019974,0.015789822,25
-0.008265898,175.8708414,-0.012027779,0.01578966,25
-0.008273718,175.8223073,-0.012035391,0.015797064,25
-0.008287103,175.8416699,-0.012042057,0.015797012,25
-0.008298758,175.8064213,-0.012051574,0.015804391,25
-0.008311646,175.7845866,-0.012058047,0.015804449,25
-0.00831965,175.8000253,-0.012065666,0.015811682,25
-0.008336743,175.7865967,-0.01207423,0.015811718,25
-0.008351189,175.7745384,-0.012081469,0.01581175,25
-0.00836031,175.7880799,-0.012089654,0.015818998,25
-0.008374763,175.7835016,-0.012096887,0.01581901,25
-0.008385033,175.789467,-0.012105651,0.015826268,25
-0.008399471,175.7793707,-0.012112883,0.015826295,25
-0.008407476,175.7949223,-0.012120502,0.015833528,25
-0.00842448,175.7485091,-0.012129066,0.015833652,25
-0.008431361,175.7756872,-0.012136112,0.015840864,25
-0.008450414,175.7833104,-0.012145629,0.015840843,25
-0.008459129,175.7803763,-0.012153627,0.015848125,25
-0.008473627,175.7927523,-0.012160859,0.015848092,25
-0.008481053,175.7400873,-0.012168285,0.015855517,25
-0.008497543,175.7800564,-0.012176476,0.01585541,25
-0.008518992,175.8268532,-0.012187138,0.015855285,25
-0.008522662,175.7903126,-0.012192659,0.015862657,25
-0.00853666,175.7602799,-0.012199699,0.015862737,25
-0.00854497,175.7540752,-0.012207504,0.015870038,25
-0.008563645,175.7597207,-0.012216834,0.015870023,25
-0.008571247,175.7692274,-0.012224259,0.015877272,25
-0.008584694,175.6723015,-0.012231112,0.015877531,25
-0.008595343,175.7502474,-0.01223997,0.015884596,25
-0.0086161,175.7521613,-0.012250345,0.015884591,25
-0.008620796,175.6750453,-0.012256439,0.015892082,25
-0.008636798,175.6768317,-0.012264437,0.015892077,25
-0.00864567,175.7378703,-0.012272429,0.015899188,25
-0.008660429,175.7033398,-0.012279854,0.01589928,25
-0.008675673,175.7059237,-0.012287473,0.015899273,25
-0.008683954,175.6891283,-0.012295278,0.015906602,25
-0.008704322,175.7598325,-0.012305368,0.015906413,25
-0.008707202,175.7119204,-0.012310509,0.015913815,25
-0.008726554,175.6865768,-0.012320219,0.015913883,25
-0.008735306,175.6975019,-0.012328217,0.015921128,25
-0.008751607,175.6718865,-0.012336402,0.015921197,25
-0.008756932,175.6901014,-0.012342682,0.015928432,25
-0.008772455,175.6526995,-0.012350494,0.015928532,25
-0.008786612,175.6926372,-0.012361156,0.015935699,25
-0.008799106,175.6677723,-0.012367436,0.015935766,25
-0.0088154,175.6394611,-0.012375621,0.015935842,25
-0.008826838,175.6628752,-0.012384951,0.015943063,25
-0.008840613,175.6887457,-0.012391804,0.015942994,25
-0.008845766,175.634102,-0.01239809,0.015950414,25
-0.008865199,175.6389354,-0.0124078,0.015950401,25
-0.008873475,175.6203379,-0.012415605,0.015957735,25
-0.008889494,175.6286635,-0.012423604,0.015957713,25
-0.008897781,175.6102416,-0.012431409,0.015965036,25
-0.00891142,175.5851373,-0.012438261,0.015965103,25
-0.008922815,175.5887258,-0.012447592,0.015972368,25
-0.008941631,175.6467028,-0.012456922,0.015972213,25
-0.008953748,175.6207048,-0.012463015,0.015972283,25
-0.008965692,175.5489156,-0.012472725,0.015979759,25
-0.008977629,175.5998746,-0.012478626,0.015979622,25
-0.008988196,175.582474,-0.01248757,0.015986943,25
-0.009003432,175.5817402,-0.012495188,0.015986945,25
-0.0090114,175.5871631,-0.012502807,0.015994215,25
-0.009031578,175.5871464,-0.012512896,0.015994215,25
-0.009041188,175.6350271,-0.012521274,0.016001361,25
-0.009053127,175.5471135,-0.012527361,0.016001596,25
-0.009060286,175.534194,-0.0125346,0.016008914,25
-0.009077953,175.5911027,-0.012543358,0.016008762,25
-0.009086152,175.5397768,-0.012551163,0.016016174,25
-0.009102423,175.5027417,-0.012559348,0.016016273,25
-0.009120729,175.5099353,-0.012568491,0.016016254,25
-0.009129173,175.5500643,-0.012576297,0.01602342,25
-0.009141939,175.4827248,-0.01258277,0.0160236,25
-0.009150307,175.4984509,-0.012590575,0.016030842,25
-0.009170883,175.5024229,-0.012600857,0.016030832,25
-0.009179701,175.5431739,-0.012608849,0.016037997,25
-0.009192563,175.5115931,-0.012615322,0.016038082,25
-0.009201279,175.5128056,-0.012623321,0.016045362,25
-0.00922067,175.5024062,-0.01263303,0.01604539,25
-0.009229877,175.5439714,-0.012641215,0.016052553,25
-0.009241874,175.4727404,-0.012647309,0.016052744,25
-0.009257859,175.46853,-0.012655307,0.016052755,25
-0.009265731,175.4346047,-0.012662926,0.01606012,25
-0.009284377,175.4342064,-0.012672249,0.016060121,25
-0.009291949,175.4359928,-0.012679675,0.0160674,25
-0.009308369,175.4498688,-0.012687866,0.016067363,25
-0.009316674,175.4380342,-0.012695671,0.016074669,25
-0.009335814,175.4781319,-0.012705188,0.016074562,25
-0.009343765,175.4773981,-0.012712807,0.016081848,25
-0.00935923,175.4229938,-0.012720612,0.016081993,25
-0.009367266,175.45022,-0.01272823,0.016089195,25
-0.00938686,175.5152139,-0.01273794,0.016089021,25
-0.009390774,175.4345252,-0.012743648,0.016096521,25
-0.009410196,175.4351315,-0.012753357,0.016096519,25
-0.009416867,175.380376,-0.012760403,0.01610394,25
-0.009434421,175.3950025,-0.012769161,0.016103901,25
-0.009455427,175.415609,-0.012779636,0.016103845,25
-0.00945991,175.3991491,-0.012785537,0.016111164,25
-0.00947659,175.3706309,-0.012793915,0.01611124,25
-0.009484833,175.3395937,-0.01280172,0.016118607,25
-0.009500108,175.3585413,-0.012809332,0.016118556,25
-0.0095116,175.3984477,-0.012818662,0.016125724,25
-0.00952362,175.3359091,-0.012824756,0.016125891,25
-0.009533516,175.3499764,-0.012833327,0.016133137,25
-0.009551048,175.3563567,-0.012842084,0.01613312,25
-0.009557009,175.3249202,-0.012848744,0.016140479,25
-0.009575664,175.3227669,-0.012858074,0.016140484,25
-0.009586769,175.3660056,-0.012867211,0.016147653,25
-0.009601216,175.3541554,-0.01287445,0.016147685,25
-0.009609768,175.2953808,-0.012882442,0.016155116,25
-0.009626149,175.2947432,-0.012890633,0.016155118,25
-0.009635604,175.2848706,-0.012899011,0.016162418,25
-0.009653873,175.2830518,-0.012908148,0.016162423,25
-0.009666803,175.2768795,-0.012914621,0.01616244,25
-0.009673047,175.2105298,-0.012921474,0.016169901,25
-0.00968945,175.2230658,-0.012929659,0.016169868,25
-0.009703203,175.2514878,-0.012940135,0.016177066,25
-0.009720339,175.2541992,-0.012948699,0.016177058,25
-0.009722436,175.2009593,-0.012953461,0.016184485,25
-0.009739656,175.2348523,-0.012962025,0.016184394,25
-0.009749952,175.2558267,-0.012970782,0.016191612,25
-0.009764385,175.2387281,-0.012978021,0.016191658,25
-0.009773846,175.2312001,-0.012986399,0.016198952,25
-0.009792242,175.2767676,-0.012995536,0.016198831,25
-0.009806635,175.2497652,-0.013002769,0.016198903,25
-0.009816398,175.2143095,-0.01301134,0.016206282,25
-0.009831182,175.1893641,-0.013018765,0.016206348,25
-0.009840321,175.2054258,-0.01302695,0.01621358,25
-0.009858598,175.2067658,-0.013036087,0.016213576,25
-0.009865314,175.1724579,-0.013043133,0.016220952,25
-0.009880867,175.1508616,-0.013050938,0.01622101,25
-0.009891139,175.1625529,-0.013059696,0.016228253,25
-0.009906529,175.2195892,-0.013067314,0.0162281,25
-0.009915106,175.1689489,-0.013075313,0.01623552,25
-0.009932288,175.1888384,-0.013083877,0.016235466,25
-0.009941792,175.1973228,-0.013092255,0.016242718,25
-0.009953889,175.1636379,-0.013098348,0.016242808,25
-0.00996404,175.1298882,-0.013107106,0.016250172,25
-0.009980491,175.1606714,-0.013115291,0.01625009,25
-0.009997127,175.1158523,-0.013123669,0.01625021,25
-0.010005814,175.1062191,-0.013131667,0.01625752,25
-0.010022174,175.1025345,-0.013139852,0.01625753,25
-0.010032456,175.1181017,-0.013148609,0.016264762,25
-0.010047589,175.0791204,-0.013156228,0.016264866,25
-0.010054772,175.079966,-0.01316346,0.016272148,25
-0.010073072,175.0897592,-0.013172597,0.016272122,25
-0.010081782,175.0851015,-0.013180595,0.016279409,25
-0.010096121,175.032979,-0.013187835,0.016279548,25
-0.010104873,175.0527566,-0.013195826,0.016286779,25
-0.010122328,175.0304264,-0.013204584,0.016286839,25
-0.010129522,175.0264711,-0.013211823,0.016294124,25
-0.010148263,175.056807,-0.013221153,0.016294043,25
-0.010156657,175.0782434,-0.013228958,0.016301259,25
-0.01017292,175.0385294,-0.013237143,0.016301366,25
-0.010189193,175.0024989,-0.013245328,0.016301462,25
-0.010199107,175.0233134,-0.013253899,0.01630869,25
-0.010213641,175.0492476,-0.013261131,0.016308621,25
-0.010221073,174.9951308,-0.013268556,0.01631604,25
-0.010241739,175.0330428,-0.013278839,0.016315939,25
-0.010250148,175.0636661,-0.013286644,0.016323141,25
-0.010264037,174.9879529,-0.01329369,0.016323343,25
-0.010272702,174.9666764,-0.013301688,0.016330674,25
-0.010292133,174.9709505,-0.013311398,0.016330663,25
-0.010299905,174.9740769,-0.013318917,0.016337929,25
-0.010316817,174.9625455,-0.013327388,0.016337959,25
-0.010325153,174.9663095,-0.013335193,0.016345233,25
-0.010339994,174.9625131,-0.013342619,0.016345244,25
-0.01035756,174.9815569,-0.013351376,0.016345193,25
-0.010363881,174.9403596,-0.013358229,0.016352577,25
-0.010379858,174.9331023,-0.013366227,0.016352596,25
-0.010392057,174.9566763,-0.013375937,0.016359818,25
-0.010407777,174.9978736,-0.013383742,0.016359707,25
-0.010414436,174.9383495,-0.013390788,0.016367141,25
-0.010430626,174.8714093,-0.013398973,0.01636732,25
-0.010443274,174.9185249,-0.013408876,0.016374478,25
-0.010458603,174.9528485,-0.013416494,0.016374386,25
-0.010462204,174.8906287,-0.013422015,0.016381827,25
-0.010482469,174.9229903,-0.013432105,0.01638174,25
-0.010501563,174.9456393,-0.013441621,0.016381679,25
-0.010505245,174.9135484,-0.013447142,0.016389039,25
-0.010521988,174.9089074,-0.01345552,0.016389052,25
-0.010531418,174.8930213,-0.013463898,0.016396378,25
-0.0105478,174.897886,-0.013472083,0.016396365,25
-0.010555313,174.8739295,-0.013479508,0.016403704,25
-0.010573222,174.8766733,-0.013488459,0.016403696,25
-0.01058119,174.8823345,-0.013496078,0.016410965,25
-0.010596337,174.8536261,-0.01350369,0.016411042,25
-0.010607463,174.9005975,-0.013512827,0.016418191,25
-0.01062301,174.8722393,-0.013520638,0.016418266,25
-0.010630078,174.8297657,-0.013527871,0.016425664,25
-0.010647568,174.8205307,-0.013536628,0.016425689,25
-0.010663531,174.8079781,-0.013544627,0.016425722,25
-0.010671413,174.7825706,-0.013552239,0.016433064,25
-0.01069023,174.8413609,-0.013561569,0.016432907,25
-0.010698055,174.7896043,-0.013569187,0.01644032,25
-0.010714439,174.7948191,-0.013577372,0.016440306,25
-0.010722314,174.7657115,-0.013584991,0.016447668,25
-0.010742962,174.8017733,-0.013595267,0.016447571,25
-0.010747055,174.7788066,-0.013600981,0.016454907,25
-0.010764494,174.7506711,-0.013609738,0.016454982,25
-0.01077314,174.7258699,-0.013617737,0.016462333,25
-0.010790319,174.7446262,-0.013626301,0.016462282,25
-0.010797104,174.7324572,-0.013633347,0.016469589,25
-0.010813489,174.7382783,-0.013641532,0.016469574,25
-0.010830154,174.7042265,-0.013649909,0.016469665,25
-0.010841284,174.7477683,-0.013659053,0.016476822,25
-0.01085561,174.6957567,-0.013666286,0.016476961,25
-0.010865117,174.7091382,-0.013674663,0.01648421,25
-0.010883788,174.7130465,-0.013683994,0.016484199,25
-0.010891036,174.7346575,-0.013691226,0.016491416,25
-0.010904966,174.6740976,-0.013698272,0.016491578,25
-0.010914432,174.6720719,-0.01370665,0.016498867,25
-0.010927747,174.6702531,-0.01371331,0.016498872,25
-0.010939566,174.6875105,-0.013722833,0.0165061,25
-0.010958003,174.7484384,-0.01373197,0.016505937,25
-0.010962639,174.6487372,-0.013738064,0.016513488,25
-0.010978703,174.6738582,-0.013746062,0.016513421,25
-0.010995734,174.637302,-0.013754626,0.016513518,25
-0.011003009,174.6689455,-0.013761859,0.016520708,25
-0.011020927,174.6753415,-0.013770809,0.016520691,25
-0.011027959,174.6157056,-0.013778042,0.016528125,25
-0.011043469,174.5734401,-0.013785853,0.016528238,25
-0.011056153,174.6390883,-0.01379575,0.016535346,25
-0.011071456,174.6635864,-0.013803368,0.016535281,25
-0.011079357,174.6453558,-0.01381098,0.016542604,25
-0.011094508,174.613106,-0.013818599,0.01654269,25
-0.011103939,174.5978106,-0.013826977,0.016550015,25
-0.011120275,174.5853697,-0.013835162,0.016550048,25
-0.011135875,174.58159,-0.013842967,0.016550058,25
-0.011145398,174.5969806,-0.013851345,0.016557291,25
-0.011161725,174.5809681,-0.013859529,0.016557334,25
-0.011170502,174.6052268,-0.013867528,0.016564553,25
-0.011186729,174.5519556,-0.013875712,0.016564696,25
-0.011195509,174.5734557,-0.013883711,0.016571912,25
-0.011209959,174.5628326,-0.01389095,0.016571941,25
-0.01121704,174.5218266,-0.013898182,0.016579325,25
-0.0112369,174.5422586,-0.013908085,0.01657927,25
-0.011241673,174.4983488,-0.013914172,0.016586671,25
-0.011259515,174.4765298,-0.013923123,0.01658673,25
-0.011271362,174.5091465,-0.013932639,0.016593917,25
-0.011287792,174.5268513,-0.013940831,0.016593869,25
-0.011301689,174.4539457,-0.013947877,0.016594064,25
-0.011313083,174.4657165,-0.0139572,0.016601317,25
-0.011329821,174.458826,-0.013965578,0.016601335,25
-0.011337327,174.4324455,-0.013973004,0.01660868,25
-0.011355723,174.4730846,-0.013982147,0.016608571,25
-0.011361294,174.4351245,-0.01398862,0.016615947,25
-0.011376531,174.4399735,-0.013996232,0.016615934,25
-0.011383363,174.4492723,-0.014003278,0.016623193,25
-0.011403991,174.472447,-0.014013561,0.016623131,25
-0.011418378,174.4435944,-0.014020793,0.016623209,25
-0.01142943,174.4628451,-0.01402993,0.016630431,25
-0.011443831,174.4342632,-0.01403717,0.016630508,25
-0.01145203,174.3863825,-0.014044975,0.01663792,25
-0.011472409,174.4614737,-0.014055064,0.016637719,25
-0.011480667,174.4322375,-0.014062869,0.016645071,25
-0.011493177,174.4085046,-0.014069156,0.016645135,25
-0.011502476,174.3490611,-0.014077527,0.016652578,25
-0.011519803,174.4180113,-0.014086098,0.016652393,25
-0.011528086,174.3981219,-0.014093903,0.016659721,25
-0.011540841,174.3266201,-0.014100376,0.016659912,25
-0.011551475,174.3293316,-0.014109327,0.016667179,25
-0.011568882,174.2888032,-0.014118085,0.016667287,25
-0.011584188,174.319714,-0.014125697,0.016667205,25
-0.011593265,174.3112923,-0.014133888,0.016674511,25
-0.011611285,174.3607995,-0.014142832,0.016674379,25
-0.01161919,174.3391247,-0.014150451,0.016681711,25
-0.011634306,174.2988514,-0.014158063,0.016681819,25
-0.011641462,174.2845448,-0.014165302,0.016689141,25
-0.011659388,174.2937641,-0.014174252,0.016689116,25
-0.011671613,174.3235899,-0.014183962,0.016696311,25
-0.011685245,174.2960282,-0.014190815,0.016696385,25
-0.011691534,174.2464415,-0.014197668,0.016703801,25
-0.011709854,174.2633634,-0.014206805,0.016703756,25
-0.011725401,174.2398856,-0.01421461,0.016703819,25
-0.011733739,174.2405723,-0.014222415,0.016711091,25
-0.011752448,174.2588343,-0.014231745,0.016711042,25
-0.011759728,174.2870169,-0.014238984,0.016718241,25
-0.011774395,174.218514,-0.01424641,0.016718424,25
-0.011783906,174.2331708,-0.014254788,0.016725669,25
-0.011802184,174.2345265,-0.014263925,0.016725666,25
-0.011807395,174.2064881,-0.014270205,0.016733015,25
-0.011828451,174.2456921,-0.014280681,0.01673291,25
-0.011835582,174.2271584,-0.014287913,0.016740244,25
-0.011851043,174.1712228,-0.014295718,0.016740393,25
-0.011860609,174.202676,-0.014304096,0.016747583,25
-0.011877808,174.2291841,-0.01431266,0.016747512,25
-0.011894112,174.1994221,-0.014320852,0.016747592,25
-0.011900024,174.1499463,-0.014327511,0.016754998,25
-0.011916419,174.154396,-0.014335703,0.016754986,25
-0.011922817,174.1454171,-0.014342556,0.016762294,25
-0.01194002,174.1734879,-0.01435112,0.016762219,25
-0.011948494,174.0804545,-0.014359118,0.016769742,25
-0.011963283,174.127059,-0.01436645,0.016769618,25
-0.011973664,174.11339,-0.014375301,0.016776938,25
-0.01199072,174.0812991,-0.014383872,0.016777024,25
-0.01200558,174.0846806,-0.014391298,0.016777015,25
-0.012013942,174.0944423,-0.014399103,0.016784263,25
-0.012029547,174.0923204,-0.014406908,0.016784269,25
-0.012038927,174.0578693,-0.014415286,0.016791645,25
-0.012054465,174.030963,-0.014423091,0.016791717,25
-0.012064766,174.0535952,-0.014431848,0.016798931,25
-0.01207772,174.0562105,-0.014438322,0.016798924,25
-0.012087543,174.0444564,-0.014446886,0.016806229,25
-0.012103948,174.052829,-0.014455077,0.016806207,25
-0.012115501,174.1191317,-0.014464408,0.016813314,25
-0.012134138,174.1150488,-0.014473731,0.016813325,25
-0.012146985,174.0780295,-0.014480204,0.016813424,25
-0.012151791,174.0378691,-0.014486298,0.016820805,25
-0.0121689,174.0257628,-0.014494869,0.016820838,25
-0.01217865,173.9902591,-0.014503433,0.016828217,25
-0.012195086,174.0101004,-0.014511625,0.016828164,25
-0.012204068,173.9677387,-0.014519809,0.016835551,25
-0.01221971,173.9797008,-0.014527615,0.016835519,25
-0.012229575,173.982268,-0.014536186,0.016842796,25
-0.012243671,173.9888396,-0.014543225,0.016842779,25
-0.012253853,173.9667813,-0.014551982,0.016850112,25
-0.01226829,173.9513426,-0.014559221,0.016850153,25
-0.012280768,173.9362855,-0.014569118,0.016857468,25
-0.01229757,173.9536704,-0.014577496,0.016857421,25
-0.0123125,173.9833049,-0.014584921,0.016857342,25
-0.01231922,173.95029,-0.014591967,0.016864714,25
-0.012334788,173.9344991,-0.014599772,0.016864756,25
-0.012345479,173.9583281,-0.014608723,0.016871967,25
-0.012359947,173.9596995,-0.014615955,0.016871963,25
-0.012367878,173.9512308,-0.014623574,0.01687927,25
-0.012383701,173.8913722,-0.014631565,0.01687943,25
-0.012392444,173.8991229,-0.014639564,0.016886683,25
-0.012410631,173.8665857,-0.014648701,0.01688677,25
-0.012419307,173.8492175,-0.014656699,0.016894091,25
-0.012435001,173.8804941,-0.014664504,0.016894007,25
-0.01244403,173.8544961,-0.014672696,0.016901361,25
-0.012461218,173.8764594,-0.01468126,0.016901302,25
-0.012477624,173.8904148,-0.014689445,0.016901265,25
-0.012484766,173.8672244,-0.014696684,0.016908601,25
-0.012503182,173.9200806,-0.014705821,0.01690846,25
-0.012511882,173.9156309,-0.014713819,0.016915756,25
-0.012526599,173.8655331,-0.014721245,0.01691589,25
-0.012536108,173.8754705,-0.014729623,0.016923137,25
-0.012550465,173.8353572,-0.014736855,0.016923245,25
-0.01256184,173.8347185,-0.014746185,0.01693053,25
-0.012578929,173.8199813,-0.014754749,0.01693057,25
-0.012586065,173.794717,-0.014761989,0.016937912,25
-0.012600113,173.7782415,-0.014769034,0.016937956,25
-0.012617699,173.8047182,-0.014777792,0.016937885,25
-0.012628349,173.8184029,-0.014786736,0.016945122,25
-0.012642434,173.8155472,-0.014793782,0.01694513,25
-0.012650175,173.7362937,-0.014801401,0.016952626,25
-0.012667764,173.7639192,-0.014810158,0.016952552,25
-0.012675564,173.7080316,-0.01481777,0.016959976,25
-0.012691234,173.7304726,-0.014825575,0.016959916,25
-0.012706166,173.7797404,-0.014836617,0.016967068,25
-0.012723323,173.7856577,-0.014845188,0.016967052,25
-0.012733072,173.7305687,-0.014850136,0.0169672,25
